station_name;station_no;ts_id;ts_name;parametertype_name;stationparameter_name;from;to
WQM - Harwood Creek;CK65-04;58323042;01.Original;"Solids; suspended";"Solids; suspended";;
WQM - HuntleyCreek;HC01-003;58332042;01.Original;"Solids; suspended";"Solids; suspended";;
WQM - Poole Creek;CK70-02;58343042;01.Original;"Solids; suspended";"Solids; suspended";;
WQM - Poole Creek;MVC-001;58353042;01.Original;"Solids; suspended";"Solids; suspended";;
WQM - Shirley's Brook;CK5-01;58376042;01.Original;"Solids; suspended";"Solids; suspended";;
WQM - Shirley's Brook;CK5-07;58386042;01.Original;"Solids; suspended";"Solids; suspended";;
WQM - Shirley's Brook;CK5-SHR050;58396042;01.Original;"Solids; suspended";"Solids; suspended";;
WQM - Watt's Creek;CK6-001;58409042;01.Original;"Solids; suspended";"Solids; suspended";;
WQM - Indian River;18343000202;58414042;01.Original;Lead;Lead;2007-04-30 09:50:00;2020-11-23 09:20:00
WQM - Indian River;18343000202;58418042;01.Original;"Solids; suspended";"Solids; suspended";2007-04-30 09:50:00;2020-11-23 09:20:00
WQM - Indian Creek;18343025002;58437042;01.Original;"Solids; suspended";"Solids; suspended";1970-10-20 21:05:00;1972-07-04 18:50:00
WQM - Indian Creek;18343025002;58439042;01.Original;Lead;Lead;;
WQM - Madawaska River - Arnprior;18349002002;58444042;01.Original;Lead;Lead;1972-10-17 17:45:00;2020-11-23 11:58:00
WQM - Madawaska River - Arnprior;18349002002;58447042;01.Original;"Solids; suspended";"Solids; suspended";1966-04-19 00:00:00;2020-11-23 11:58:00
WQM - Mississippi River -  Kash Out;18343021002;58453042;01.Original;Lead;Lead;;
WQM - Mississippi River -  Kash Out;18343021002;58457042;01.Original;"Solids; suspended";"Solids; suspended";1970-10-13 18:10:00;1972-07-10 13:55:00
WQM - Mississippi River;18343006002;58463042;01.Original;Lead;Lead;1981-02-10 12:15:00;1982-09-08 10:00:00
WQM - Mississippi River;18343006002;58467042;01.Original;"Solids; suspended";"Solids; suspended";1970-10-20 15:20:00;1982-01-04 08:20:00
WQM - Mississippi River;18343007002;58473042;01.Original;Lead;Lead;;
WQM - Mississippi River;18343007002;58477042;01.Original;"Solids; suspended";"Solids; suspended";1970-10-20 15:05:00;1972-07-04 13:40:00
WQM - Mississippi River;18343010001;58483042;01.Original;Lead;Lead;;
WQM - Mississippi River;18343010001;58487042;01.Original;"Solids; suspended";"Solids; suspended";1970-10-20 14:45:00;1972-07-04 13:20:00
WQM - Mississippi River - Almonte Bridge St.;18343005002;58493042;01.Original;Lead;Lead;1994-09-27 10:49:00;1994-09-27 10:49:00
WQM - Mississippi River - Almonte Bridge St.;18343005002;58497042;01.Original;"Solids; suspended";"Solids; suspended";1970-10-20 15:45:00;1994-09-27 10:49:00
WQM - Mississippi River - Almonte Main St.;18343004002;58503042;01.Original;Lead;Lead;2000-04-18 12:45:00;2006-11-27 09:47:00
WQM - Mississippi River - Almonte Main St.;18343004002;58507042;01.Original;"Solids; suspended";"Solids; suspended";2000-04-18 12:45:00;2006-11-27 09:47:00
WQM - Mississippi River - Appleton;18343006102;58510042;01.Original;Lead;Lead;1983-02-02 09:50:00;2006-11-27 14:09:00
WQM - Mississippi River - Dalhousie;18343017502;58515042;01.Original;Lead;Lead;1981-01-19 14:00:00;2008-11-26 15:02:00
WQM - Mississippi River - Dalhousie;18343017502;58518042;01.Original;pH;pH;1970-10-20 22:30:00;2020-11-24 13:15:00
WQM - Mississippi River - Dalhousie;18343017502;58519042;01.Original;"Solids; suspended";"Solids; suspended";1970-10-20 22:30:00;2020-11-24 13:15:00
WQM - Mississippi River - Crotch Out;18343019502;58525042;01.Original;Lead;Lead;;
WQM - Mississippi River - Crotch Out;18343019502;58528042;01.Original;pH;pH;1970-10-13 20:00:00;1972-07-10 17:00:00
WQM - Mississippi River - Crotch Out;18343019502;58529042;01.Original;"Solids; suspended";"Solids; suspended";1971-01-19 18:15:00;1972-07-10 17:00:00
WQM - Mississippi River - FergusonFalls;MVC-002;58531042;01.Original;Lead;Lead;;
WQM - Mississippi River - FergusonFalls;MVC-002;58536042;01.Original;"Solids; suspended";"Solids; suspended";;
WQM - Mississippi River - Galetta;18343003002;58541042;01.Original;Lead;Lead;1981-02-10 13:20:00;2020-11-23 13:43:00
WQM - Mississippi River - Galetta;18343003002;58544042;01.Original;pH;pH;1966-04-19 00:00:00;2020-11-23 13:43:00
WQM - Mississippi River - Galetta;18343003002;58545042;01.Original;"Solids; suspended";"Solids; suspended";1966-04-19 00:00:00;2020-11-23 13:43:00
WQM - Mississippi River - Innisville;18343015002;58551042;01.Original;Lead;Lead;;
WQM - Mississippi River - Innisville;18343015002;58554042;01.Original;pH;pH;;
WQM - Mississippi River - Innisville;18343015002;58555042;01.Original;"Solids; suspended";"Solids; suspended";;
WQM - Mississippi River - Mazinaw In;18343023402;58561042;01.Original;Lead;Lead;;
WQM - Mississippi River - Mazinaw In;18343023402;58564042;01.Original;pH;pH;1970-10-13 16:30:00;1972-07-10 12:45:00
WQM - Mississippi River - Mazinaw In;18343023402;58565042;01.Original;"Solids; suspended";"Solids; suspended";1970-10-13 16:30:00;1972-07-10 12:45:00
WQM - Mississippi River - Mazinaw Out;18343023002;58571042;01.Original;Lead;Lead;1981-01-19 12:00:00;2020-11-24 11:40:00
WQM - Mississippi River - Mazinaw Out;18343023002;58574042;01.Original;pH;pH;1970-10-13 16:00:00;2020-11-24 11:40:00
WQM - Mississippi River - Mazinaw Out;18343023002;58575042;01.Original;"Solids; suspended";"Solids; suspended";1970-10-13 16:00:00;2020-11-24 11:40:00
WQM - Mississippi River - Pakenham;18343003402;58581042;01.Original;Lead;Lead;1981-02-10 13:00:00;2006-11-27 10:13:00
WQM - Mississippi River - Pakenham;18343003402;58585042;01.Original;"Solids; suspended";"Solids; suspended";1970-10-20 17:15:00;2020-11-23 11:25:00
WQM - Mississippi River - Road 509;18343018502;58591042;01.Original;Lead;Lead;;
WQM - Mississippi River - Road 509;18343018502;58595042;01.Original;"Solids; suspended";"Solids; suspended";;
WQM - Mississippi River - Upstream Pakenham;18343003602;58601042;01.Original;Lead;Lead;;
WQM - Mississippi River - Upstream Pakenham;18343003602;58605042;01.Original;"Solids; suspended";"Solids; suspended";1970-10-20 17:00:00;1972-07-04 15:10:00
WQM - Ottawa River - ChatsFalls;18000017002;58611042;01.Original;Lead;Lead;1981-02-10 13:45:00;2020-11-23 14:12:00
WQM - Ottawa River - ChatsFalls;18000017002;58614042;01.Original;pH;pH;1966-04-19 00:00:00;2020-11-23 14:12:00
WQM - Ottawa River - ChatsFalls;18000017002;58615042;01.Original;"Solids; suspended";"Solids; suspended";1966-04-19 00:00:00;2020-11-23 14:12:00
WQM - Poole Creek;MVC-001;58617042;01.Original;Lead;Lead;;
WQM - Sharbot Lake;18343063001;58623042;01.Original;Lead;Lead;;
WQM - Sharbot Lake;18343063001;58626042;01.Original;pH;pH;1970-10-13 21:00:00;1972-07-10 18:10:00
WQM - Sharbot Lake;18343063001;58627042;01.Original;"Solids; suspended";"Solids; suspended";1970-10-13 21:00:00;1979-12-11 08:35:00
WQM - Sunday Creek;18343057002;58633042;01.Original;Lead;Lead;;
WQM - Sunday Creek;18343057002;58636042;01.Original;pH;pH;1970-10-13 19:00:00;1972-07-10 16:15:00
WQM - Sunday Creek;18343057002;58637042;01.Original;"Solids; suspended";"Solids; suspended";1970-10-13 19:00:00;1972-07-10 16:15:00
WW - Big Gull Lake Main Basin;BGLMB;58641042;01.Original;Calcium;Calcium, Unfiltered Total;1999-05-19 12:00:00;2018-09-04 12:00:00
WW - Big Gull Lake West Basin;BGLWB;58647042;01.Original;Calcium;Calcium, Unfiltered Total;1999-05-19 12:00:00;2018-09-04 12:50:00
WW - Black Lake Main Basin;BKLMB;58653042;01.Original;Calcium;Calcium, Unfiltered Total;2001-05-11 12:00:00;2011-09-06 12:00:00
WW - Blue Lake Main Basin;BLMB;58660042;01.Original;Calcium;Calcium, Unfiltered Total;1999-07-09 12:00:00;2015-09-08 11:10:00
WW - Buckshot Lake Main Basin;BYMB;58666042;01.Original;Calcium;Calcium, Unfiltered Total;1999-05-18 12:00:00;2020-09-11 10:20:00
WW - Canonto Lake North Basin;CLNB;58672042;01.Original;Calcium;Calcium, Unfiltered Total;2000-05-31 12:00:00;2019-09-11 10:50:00
WW - Canonto Lake South Basin;CLSB;58678042;01.Original;Calcium;Calcium, Unfiltered Total;2000-05-31 12:00:00;2019-09-11 10:10:00
WW - Clayton Lake Main Basin;CTMB;58684042;01.Original;Calcium;Calcium, Unfiltered Total;2002-06-05 12:00:00;2018-09-13 10:00:00
WW - Clear Lake Main Basin;CRMB;58690042;01.Original;Calcium;Calcium, Unfiltered Total;2001-06-27 12:00:00;2011-09-07 12:00:00
WW - Clyde Lake Main Basin;CYMB;58697042;01.Original;Calcium;Calcium, Unfiltered Total;2002-05-16 12:00:00;2019-09-17 11:50:00
WW - Constance Lake Main Basin;CSMB;58703042;01.Original;Calcium;Calcium, Unfiltered Total;2009-05-22 12:00:00;2014-09-05 12:00:00
WW - Crotch Lake North Basin;CRNB;58709042;01.Original;Calcium;Calcium, Unfiltered Total;2000-05-23 12:00:00;2019-09-19 12:10:00
WW - Crotch Lake South Basin;CRSB;58715042;01.Original;Calcium;Calcium, Unfiltered Total;2000-05-23 12:00:00;2019-09-19 10:15:00
WW - Dalhousie Lake Main Basin;DLMB;58721042;01.Original;Calcium;Calcium, Unfiltered Total;2001-05-30 12:00:00;2020-09-08 12:00:00
WW - Fawn Lake Main Basin;FLMB;58727042;01.Original;Calcium;Calcium, Unfiltered Total;2000-05-23 12:00:00;2018-07-06 11:00:00
WW - Flower Round Lake Main Basin;FLRMB;58733042;01.Original;Calcium;Calcium, Unfiltered Total;2002-01-08 12:00:00;2019-09-10 10:00:00
WW - Grindstone Lake North Basin;GLNB;58739042;01.Original;Calcium;Calcium, Unfiltered Total;2000-05-17 12:00:00;2020-09-15 10:15:00
WW - Grindstone Lake South Basin;GLSB;58745042;01.Original;Calcium;Calcium, Unfiltered Total;2000-05-17 12:00:00;2020-09-15 10:55:00
WW - Horne Lake Main Basin;HLMB;58751042;01.Original;Calcium;Calcium, Unfiltered Total;2002-05-29 12:00:00;2012-11-07 12:00:00
WW - Joe's Lake Main Basin;JLMB;58757042;01.Original;Calcium;Calcium, Unfiltered Total;2002-01-08 12:00:00;2019-09-03 10:30:00
WW - Kashwakamak Lake East Basin;KLEB;58763042;01.Original;Calcium;Calcium, Unfiltered Total;1998-06-30 12:00:00;2020-09-23 09:01:54
WW - Kashwakamak Lake West Basin;KLWB;58769042;01.Original;Calcium;Calcium, Unfiltered Total;1998-06-30 12:00:00;2020-09-23 09:54:21
WW - Kerr Lake Main Basin;KLMB;58775042;01.Original;Calcium;Calcium, Unfiltered Total;2013-05-09 12:00:00;2019-08-22 13:30:00
WW - Kishkebus Lake Main Basin;KKMB;58781042;01.Original;Calcium;Calcium, Unfiltered Total;1998-07-30 12:00:00;2017-09-13 13:40:00
WW - Mackavoy Lake Main Basin;MKMB;58787042;01.Original;Calcium;Calcium, Unfiltered Total;1998-07-15 12:00:00;2017-09-19 11:30:00
WW - Malcolm Lake Main Basin;MLMB;58793042;01.Original;Calcium;Calcium, Unfiltered Total;1999-06-17 12:00:00;2018-08-31 12:06:00
WW - Marble Lake Main Basin;MRMB;58799042;01.Original;Calcium;Calcium, Unfiltered Total;1998-06-24 12:00:00;2017-09-22 10:25:00
WW - Mazinaw Lake Campbells Bay;MZNB;58805042;01.Original;Calcium;Calcium, Unfiltered Total;1998-07-07 12:00:00;2019-09-18 11:45:00
WW - Mazinaw Lake South Basin;MZSB;58811042;01.Original;Calcium;Calcium, Unfiltered Total;1998-07-07 12:00:00;2019-09-18 10:40:00
WW - McCausland Lake Main Basin;MCMB;58817042;01.Original;Calcium;Calcium, Unfiltered Total;1998-08-18 12:00:00;2018-08-28 10:47:00
WW - Miller's Lake Main Basin;MIMB;58823042;01.Original;Calcium;Calcium, Unfiltered Total;2015-05-19 10:52:00;2015-09-17 11:00:00
WW - Mississagagon Lake East Basin;MSEB;58829042;01.Original;Calcium;Calcium, Unfiltered Total;1998-06-25 12:00:00;2020-09-22 08:57:42
WW - Mississagagon Lake West Basin;MSWB;58835042;01.Original;Calcium;Calcium, Unfiltered Total;1998-06-25 12:00:00;2020-09-22 09:46:00
WW - Mississippi Lake Burnt Island;MLB;58841042;01.Original;Calcium;Calcium, Unfiltered Total;2002-05-23 12:00:00;2020-09-18 09:00:00
WW - Mississippi Lake Inlet;MLI;58847042;01.Original;Calcium;Calcium, Unfiltered Total;2008-05-18 12:00:00;2020-09-16 08:50:00
WW - Mississippi Lake Outlet;MLO;58853042;01.Original;Calcium;Calcium, Unfiltered Total;2008-05-18 12:00:00;2020-09-18 10:30:00
WW - Mississippi Lake Pretties Island;MLP;58859042;01.Original;Calcium;Calcium, Unfiltered Total;2002-05-23 12:00:00;2020-09-18 09:35:00
WW - Mosque Lake North Basin;MLNB;58865042;01.Original;Calcium;Calcium, Unfiltered Total;2000-05-19 12:00:00;2018-08-27 12:17:00
WW - Mosque Lake South Basin;MLSB;58871042;01.Original;Calcium;Calcium, Unfiltered Total;2000-05-19 12:00:00;2018-08-27 10:33:00
WW - Mosque Lake West Basin;MLWB;58877042;01.Original;Calcium;Calcium, Unfiltered Total;2000-05-19 12:00:00;2018-08-27 11:30:00
WW - Paddy's Lake Main Basin;PLMB;58883042;01.Original;Calcium;Calcium, Unfiltered Total;2002-05-15 12:00:00;2012-08-30 12:00:00
WW - Palmerston Lake North Basin;PMNB;58889042;01.Original;Calcium;Calcium, Unfiltered Total;2000-05-16 12:00:00;2019-09-09 11:40:00
WW - Palmerston Lake South Basin;PMSB;58895042;01.Original;Calcium;Calcium, Unfiltered Total;2000-05-16 12:00:00;2019-09-09 13:00:00
WW - Patterson Lake Main Basin;PTMB;58901042;01.Original;Calcium;Calcium, Unfiltered Total;2001-05-24 12:00:00;2015-09-24 11:00:00
WW - Pine Lake Main Basin;PNMB;58907042;01.Original;Calcium;Calcium, Unfiltered Total;1999-06-25 12:00:00;2018-09-05 10:45:00
WW - Robertson Lake Main Basin;RLMB;58913042;01.Original;Calcium;Calcium, Unfiltered Total;2002-05-24 12:00:00;2019-09-27 10:10:00
WW - Sand Lake Main Basin;SAMB;58919042;01.Original;Calcium;Calcium, Unfiltered Total;1999-06-01 12:00:00;2015-09-10 11:00:00
WW - Shabomeka Lake Main Basin;SLMB;58925042;01.Original;Calcium;Calcium, Unfiltered Total;1998-07-06 12:00:00;2017-09-13 11:30:00
WW - Sharbot Lake East Basin;SLEB;58931042;01.Original;Calcium;Calcium, Unfiltered Total;2001-05-29 12:00:00;2017-09-20 13:30:00
WW - Sharbot Lake Main West Basin;SLMWB;58937042;01.Original;Calcium;Calcium, Unfiltered Total;2001-05-10 12:00:00;2017-09-20 12:05:00
WW - Sharbot Lake North West Basin;SLNWB;58943042;01.Original;Calcium;Calcium, Unfiltered Total;2001-05-29 12:00:00;2017-09-20 11:00:00
WW - Sharbot Lake South West Basin;SLSWB;58949042;01.Original;Calcium;Calcium, Unfiltered Total;2001-05-17 12:00:00;2017-09-20 11:25:00
WW - Shawenagog Lake North Basin;SLNB;58956042;01.Original;Calcium;Calcium, Unfiltered Total;1999-05-17 12:00:00;2015-09-18 11:36:00
WW - Shawenagog Lake South Basin;SLSB;58962042;01.Original;Calcium;Calcium, Unfiltered Total;1999-05-17 12:00:00;2015-09-18 12:30:00
WW - Silver Lake Main Basin;SVMB;58968042;01.Original;Calcium;Calcium, Unfiltered Total;2000-06-14 12:00:00;2017-09-12 11:30:00
WW - Sunday Lake Main Basin;SDMB;58974042;01.Original;Calcium;Calcium, Unfiltered Total;2000-05-31 12:00:00;2019-08-30 09:50:00
WW - Taylor Lake Main Basin;TLMB;58980042;01.Original;Calcium;Calcium, Unfiltered Total;2002-05-06 12:00:00;2018-09-13 10:50:00
WW - Upper Park Main Basin;UPLMB;58986042;01.Original;Calcium;Calcium, Unfiltered Total;2002-05-22 12:00:00;2012-09-16 12:00:00
WW - White Lake Main Basin;WLMB;58992042;01.Original;Calcium;Calcium, Unfiltered Total;2001-05-14 12:00:00;2016-09-14 12:00:00
WW - Widow Lake Main Basin;WDMB;58998042;01.Original;Calcium;Calcium, Unfiltered Total;2002-05-10 12:00:00;2019-09-13 10:40:00
WW - Ardoch Lake Main Basin;ALMB;2531042;Sample results.Original;Depth, Water;Secchi Disc;2023-09-27 10:46:16;2023-09-27 10:46:16
WW - Ardoch Lake Main Basin;ALMB;2532042;Sample results.Original;Phosphorus, Total - TPA;Total Phosphorus - TPA;1999-06-17 13:15:00;2018-08-31 11:00:00
WW - Bennett Lake North Basin;BLNB;3296042;Sample results.Original;Phosphorus, Total - TPA;Total Phosphorus - TPA;2001-05-25 12:00:00;2017-09-15 10:40:00
W402 - Kinburn;W402;36048042;01.Original_LEV_Files;Groundwater Temperature;GWT;2005-09-08 12:00:00;2017-04-21 10:00:00
W402 - Kinburn;W402;36049042;02.Original_PGMIS_Corrected;Groundwater Temperature;GWT;;
W402 - Kinburn;W402;36050042;03.Edited_LEV_Files;Groundwater Temperature;GWT;2005-09-08 12:00:00;2017-04-21 10:00:00
W401 - Constance Bay;W401;36051042;01.Original_LEV_Files;Groundwater Temperature;GWT;2005-01-07 17:00:00;2018-03-23 13:00:00
W401 - Constance Bay;W401;36052042;02.Original_PGMIS_Corrected;Groundwater Temperature;GWT;;
W401 - Constance Bay;W401;36053042;03.Edited_LEV_Files;Groundwater Temperature;GWT;2005-01-07 17:00:00;2018-03-23 13:00:00
W400B - Dunrobin;W400B;36054042;01.Original_LEV_Files;Groundwater Temperature;GWT;2006-08-24 13:00:00;2018-03-23 14:00:00
W400B - Dunrobin;W400B;36055042;02.Original_PGMIS_Corrected;Groundwater Temperature;GWT;;
W400B - Dunrobin;W400B;36056042;03.Edited_LEV_Files;Groundwater Temperature;GWT;2006-08-24 13:00:00;2018-03-23 14:00:00
W400A - Dunrobin;W400A;36057042;01.Original_LEV_Files;Groundwater Temperature;GWT;2006-08-24 13:00:00;2018-03-23 14:00:00
W400A - Dunrobin;W400A;36058042;02.Original_PGMIS_Corrected;Groundwater Temperature;GWT;;
W400A - Dunrobin;W400A;36059042;03.Edited_LEV_Files;Groundwater Temperature;GWT;2006-08-24 13:00:00;2018-03-23 14:00:00
W399 - Lanark;W399;36060042;01.Original_LEV_Files;Groundwater Temperature;GWT;2005-01-07 17:00:00;2017-04-19 10:00:00
W399 - Lanark;W399;36061042;02.Original_PGMIS_Corrected;Groundwater Temperature;GWT;;
W399 - Lanark;W399;36062042;03.Edited_LEV_Files;Groundwater Temperature;GWT;2005-01-07 17:00:00;2017-04-19 10:00:00
W331 - Sharbot Lake;W331;36063042;01.Original_LEV_Files;Groundwater Temperature;GWT;2003-05-01 17:00:00;2017-04-19 12:00:00
W331 - Sharbot Lake;W331;36064042;02.Original_PGMIS_Corrected;Groundwater Temperature;GWT;;
W331 - Sharbot Lake;W331;36065042;03.Edited_LEV_Files;Groundwater Temperature;GWT;2003-05-01 17:00:00;2017-04-19 12:00:00
W319 - Carleton Place;W319;36066042;01.Original_LEV_Files;Groundwater Temperature;GWT;2006-07-21 11:00:00;2018-03-01 16:00:00
W319 - Carleton Place;W319;36067042;02.Original_PGMIS_Corrected;Groundwater Temperature;GWT;;
W319 - Carleton Place;W319;36068042;03.Edited_LEV_Files;Groundwater Temperature;GWT;2006-07-21 11:00:00;2018-03-01 16:00:00
W318 - Black's Corners;W318;36069042;01.Original_LEV_Files;Groundwater Temperature;GWT;2003-05-01 15:00:00;2017-04-25 13:00:00
W318 - Black's Corners;W318;36070042;02.Original_PGMIS_Corrected;Groundwater Temperature;GWT;;
W318 - Black's Corners;W318;36071042;03.Edited_LEV_Files;Groundwater Temperature;GWT;2003-05-01 15:00:00;2017-04-25 13:00:00
W260 - Buckshot;W260;36072042;01.Original_LEV_Files;Groundwater Temperature;GWT;2003-02-13 13:00:00;2017-04-19 13:00:00
W260 - Buckshot;W260;36073042;02.Original_PGMIS_Corrected;Groundwater Temperature;GWT;;
W260 - Buckshot;W260;36074042;03.Edited_LEV_Files;Groundwater Temperature;GWT;2003-02-13 13:00:00;2017-04-19 13:00:00
WW - Ardoch Lake Main Basin;ALMB;36925042;Sample results.Original;Phosphorus, Total - TPA;Total Phosphorus - TPA;1999-06-17 13:15:00;2018-08-31 11:00:00
WQM - Mississippi River - Appleton;18343006102;58107042;01.Original;pH;pH;1983-02-02 09:50:00;2020-11-23 15:22:00
WQM - Bonnechere River;18369001002;58115042;01.Original;pH;pH;1966-10-25 20:00:00;2020-11-23 12:36:00
WQM - Buckshot Creek;18343000102;58122042;01.Original;pH;pH;2007-05-01 12:50:00;2020-11-24 12:22:00
WQM - Carp River;R010-09;58130042;01.Original;pH;pH;;
WQM - Carp River;R010-01;58138042;01.Original;pH;pH;;
WQM - Carp River;18337012102;58148042;01.Original;pH;pH;1983-03-16 10:05:00;2020-11-23 14:40:00
WQM - Carp River;18337010102;58156042;01.Original;pH;pH;2000-04-18 10:00:00;2006-11-27 13:03:00
WQM - Carp River;18337010002;58164042;01.Original;pH;pH;1970-10-20 18:15:00;1971-08-18 15:45:00
WQM - Carp River;18337002002;58175042;01.Original;pH;pH;1969-10-01 16:50:00;1971-08-18 16:05:00
WQM - Carp River;R010-11;58186042;01.Original;pH;pH;;
WQM - Carp River;13337012002;58198042;01.Original;pH;pH;;
